model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature,source_item_id
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_100,temp,0,gsm8k_proj_172,0,1260 10788 220 16 21 11794 63456 49212 5519 1260 10788 220 18 803 10855 49212 1091 11794 63456 49212 11 773 566 1969 220 16 21 488 220 18 284 220 16 24 10855 49212 13 1260 10788 220 24 16745 16009 49212 1091 10855 49212 11 773 566 10788 220 16 24 481 220 24 284 220 16 15 16009 49212 13 7487 10788 220 16 21 488 220 16 24 488 220 16 15 284 220 19 20 49212 304 678 13 576 4226 374 220 19 20 624 58 14582 60 641 1541 323 88843 525 15826 264 3054 13 27133 1105 11 432 4990 220 23 4115 311 4240 279 3054 13 362 8338 315 279 882 7391 15826 572 553 81834 323 88843 572 8480 369 279 2732 315 279 15826 13 2585 1293 11 304 4420 11 572 88843 15826 5267 58 16141 60 43 14385 572 369 3054 369 220 23 4115 220 16 608 220 19 284 220 17 4115 13 1096 3363 429 88843 27722 15826 369 220 23 481 220 17 284 220 21 4115 13 2055 304 88843 572 15826 369 220 21 353 220 21 15 284 220 18 21 15 4420 13 576 4226 374 220 18 21 15 624 48 25 350 4829 220 16 78531 429 1817 2783 400 18 13 1260 5221 264 220 17 15 4 11089 13 2585 1753 1521 566 2291 369 4297 5267 32 25 576 23069 2783 220 20 353 220 18 284 400,256,1.0,math_reasoning,projected_gsm8k_200,1.0,gsm8k_19
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_150,temp,0,gsm8k_proj_172,0,576 10788 220 16 21 11794 63456 49212 5519 576 10788 220 18 803 10855 49212 1091 11794 63456 49212 369 773 566 220 220 16 21 488 220 18 284 220 18 24 10855 49212 13 1260 10788 220 24 16745 2518 49212 1091 10855 49212 11 773 566 10788 220 16 24 481 220 24 284 220 16 15 16009 49212 13 15277 10788 220 16 21 488 220 16 24 488 220 16 15 284 220 19 20 49212 304 678 13 576 4226 374 220 19 20 624 58 14582 60 1249 1541 323 88843 525 15826 264 3054 13 27133 1105 11 432 4990 220 23 4115 311 4240 279 3054 13 362 8338 315 279 882 7391 15826 572 553 81834 323 88843 572 8480 369 279 2732 315 279 15826 13 2585 1293 11 304 4420 11 572 88843 15826 5267 58 16141 60 1249 14385 572 369 3054 369 220 23 4115 220 15 608 220 19 284 220 17 4115 13 1096 3363 429 88843 27722 15826 279 220 23 481 220 17 284 220 21 4115 13 2055 304 88843 572 15826 369 220 21 353 220 21 15 284 220 18 21 15 4420 13 576 4226 374 220 18 21 15 624 48 25 220 4990 220 16 46523 429 1817 2783 400 18 13 1260 5221 264 220 17 15 4 11089 13 2585 1753 1521 566 2291 369 4297 5267 32 25 576 23069 2783 220 20 353 220 18 284 400,256,1.0,math_reasoning,projected_gsm8k_200,1.5,gsm8k_19
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,A,spec,0,gsm8k_proj_173,0,14822 220 16 25 7379 279 2790 1372 315 4115 13509 5990 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2014 1477 279 2790 1372 315 4115 1340 71390 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 21 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 2790 6084 4115 1119 4420 624 12549 1052 525 220 21 15 4420 304 458 6460 11 582 646 30270 279 2790 6084 4115 553 220 21 15 311 1477 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 882 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 8090 315 6084 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 20517 279 882 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 13 2055 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,B,spec,0,gsm8k_proj_173,0,14822 220 16 25 7379 279 2790 1372 315 4115 13509 5990 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2014 1477 279 2790 1372 315 4115 1340 71390 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 21 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 2790 6084 4115 1119 4420 624 12549 1052 525 220 21 15 4420 304 458 6460 11 582 646 30270 279 2790 6084 4115 553 220 21 15 311 1477 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 882 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 8090 315 6084 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 20517 279 882 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 13 2055 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_090,spec,0,gsm8k_proj_173,0,14822 14319 16 25 20517 279 4622 4115 315 4420 13509 374 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2014 11047 279 2790 1372 315 4115 11 5990 11 582 646 311 32256 279 882 882 504 279 835 882 624 7595 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 2790 4115 4115 311 4420 624 1249 1052 525 220 21 15 4420 304 458 6460 11 582 646 5508 279 2790 4115 4115 553 220 21 15 311 633 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 284 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 2790 13509 572 6084 80649 624 48336 38726 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 382 2014 1477 279 2790 11 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 8615 279 882 13509 38726 705 220 624 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 13 2055 11 582 1184 311 32256 220 20 4420 504 279 13475 47628 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_080,spec,0,gsm8k_proj_173,0,13509 14319 16 25 20517 279 2790 1372 315 4420 13509 5990 71390 13 3830 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2619 1477 279 2790 1372 315 4115 11 71390 11 582 646 311 11047 279 5916 882 504 279 835 882 510 16 264 744 13 481 220 16 15 281 744 13 284 320 16 4115 271 8304 220 17 25 20517 279 2790 21127 4115 311 4420 624 3862 1052 525 220 21 15 4420 304 458 6460 11 582 646 5508 279 2790 6084 4115 553 220 21 15 311 1477 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 6084 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 311 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 2790 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 7379 279 882 13509 38726 705 6788 624 13475 624 48336 5990 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 382 2055 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_070,spec,0,gsm8k_proj_173,0,13509 14319 16 25 20517 279 2790 1372 315 4420 13509 5990 71390 13 3830 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2619 1477 279 2790 1372 315 4115 11 71390 11 582 646 311 11047 279 5916 882 504 279 835 882 510 16 264 744 13 481 220 16 15 281 744 13 284 320 16 4115 271 8304 220 17 25 20517 279 2790 21127 4115 311 4420 624 3862 1052 525 220 21 15 4420 304 458 6460 11 582 646 5508 279 2790 6084 4115 553 220 21 15 311 1477 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 6084 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 311 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 2790 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 7379 279 882 13509 38726 705 6788 624 13475 624 48336 5990 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 382 2055 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_060,spec,0,gsm8k_proj_173,0,13509 220 16 25 29901 279 2790 4115 315 4420 13509 5990 71390 624 1249 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 576 1477 279 2790 4115 315 4115 1340 5990 11 582 646 311 11047 279 882 882 504 279 835 882 13 21 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 4115 2790 4115 4115 311 4420 624 1249 1052 525 220 21 15 4420 304 458 6460 11 582 646 5508 279 2790 6084 4115 553 220 21 15 311 633 279 2790 4420 4420 382 23 4115 856 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 20517 279 1372 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 382 2014 1477 279 882 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 7379 279 2790 13509 38726 705 220 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 11 728 311 279 14852 382 4710 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_030,temp,0,gsm8k_proj_173,0,13509 220 16 25 20517 279 2790 882 315 4420 13509 5990 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 576 1477 279 2790 1372 315 4115 1340 5990 11 582 1184 311 11047 279 882 882 504 279 835 882 624 21 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 2790 1372 4115 311 4420 624 12549 1052 525 220 21 15 4420 304 458 6460 11 582 646 30270 279 2790 6084 4115 553 220 21 15 311 633 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 20517 279 2790 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 2790 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 7379 279 882 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 13 8704 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,1.0,math_reasoning,projected_gsm8k_200,0.3,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_050,temp,0,gsm8k_proj_173,0,13509 220 16 25 29901 700 2790 1372 315 4420 13509 5990 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 576 1477 279 2790 1372 315 4115 1340 5990 11 582 32256 311 11047 279 882 882 504 279 835 882 624 16 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 2790 1372 4115 311 4420 624 12549 1052 525 220 21 15 4420 304 458 6460 11 582 646 30270 279 2790 6084 4115 553 220 21 15 311 633 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 20517 279 2790 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 8090 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 7379 279 882 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 13 728 311 279 14852 382 8704 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,1.0,math_reasoning,projected_gsm8k_200,0.5,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_070,temp,0,gsm8k_proj_173,0,10657 220 16 25 29901 700 2790 1372 315 4420 13509 5990 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 576 1477 279 1372 1372 315 4115 1340 5990 11 582 32256 311 11047 279 882 882 504 279 835 882 624 16 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 4115 1372 4115 311 4420 624 12549 1052 525 220 21 15 4420 304 458 6460 11 582 646 30270 279 2790 6084 4115 553 220 21 15 311 633 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 29901 279 2790 13509 572 34347 80649 624 48336 572 6084 80649 504 220 17 25 16 20 311 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 8090 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 7379 279 1372 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 13 728 311 279 14852 382 8704 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_100,temp,0,gsm8k_proj_173,0,3197 220 16 25 29901 700 2790 1372 315 4420 13509 5990 71390 518 12549 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 576 1477 279 1372 1372 315 4115 1340 5990 11 582 32256 311 11047 279 882 882 504 279 15156 882 624 16 264 744 13 320 220 16 15 281 744 13 284 220 21 4115 271 8304 220 17 25 7169 279 4115 1372 4115 311 4420 624 3862 1052 525 220 21 15 4420 304 458 6460 11 582 1184 30270 279 2790 6084 4115 553 220 21 15 311 633 279 1372 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 29901 279 6084 13509 572 34347 80649 624 48336 572 6084 80649 504 220 17 25 16 20 311 744 13 311 220 17 25 18 23 264 744 13 1205 1477 279 8090 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 8615 279 4960 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 13 728 311 279 14852 382 8704 11 582 32256 311 32256 220 20 4420 504 1059 13475 15156 5239 882 320 21 264 744 13 481 220,256,1.0,math_reasoning,projected_gsm8k_200,1.0,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_150,temp,0,gsm8k_proj_173,0,2932 220 16 25 29901 13509 2790 1372 315 4420 13509 5990 71390 320 7595 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 11 429 1477 279 1372 4115 315 4115 1340 374 11 582 32256 311 11047 279 882 882 504 279 15156 882 624 16 264 744 13 320 220 16 15 281 744 13 284 220 16 4115 320 8304 220 17 25 7169 279 6084 1372 4115 311 4420 382 3862 1052 525 220 21 15 4420 304 458 6460 323 582 1184 30270 279 2790 4115 4115 553 279 21 15 311 633 279 1372 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 93210 279 6672 13509 3937 34347 80649 624 48336 572 6084 80649 504 220 17 25 16 20 311 744 13 311 220 17 25 18 23 264 744 13 1096 1477 279 8090 315 1059 80649 11 582 3278 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 20517 279 6672 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 13 728 311 279 14852 382 8704 11 419 32256 311 2692 220 20 4420 504 1059 5792 15156 5239 882 315 21 264 744 13 481 220,256,1.0,math_reasoning,projected_gsm8k_200,1.5,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,A,spec,0,gsm8k_proj_174,0,14822 220 16 25 7379 279 2790 1372 315 4115 13509 5990 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2014 1477 279 2790 1372 315 4115 1340 71390 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 21 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 2790 6084 4115 1119 4420 624 12549 1052 525 220 21 15 4420 304 458 6460 11 582 646 30270 279 2790 6084 4115 553 220 21 15 311 1477 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 882 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 8090 315 6084 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 20517 279 882 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 13 2055 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,B,spec,0,gsm8k_proj_174,0,14822 220 16 25 7379 279 2790 1372 315 4115 13509 5990 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2014 1477 279 2790 1372 315 4115 1340 71390 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 21 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 2790 6084 4115 1119 4420 624 12549 1052 525 220 21 15 4420 304 458 6460 11 582 646 30270 279 2790 6084 4115 553 220 21 15 311 1477 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 882 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 8090 315 6084 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 20517 279 882 13509 38726 705 6788 1091 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 13 2055 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_090,spec,0,gsm8k_proj_174,0,14822 14319 16 25 20517 279 4622 4115 315 4420 13509 374 71390 624 48336 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2014 11047 279 2790 1372 315 4115 11 5990 11 582 646 311 32256 279 882 882 504 279 835 882 624 7595 264 744 13 481 220 16 15 281 744 13 284 220 23 4115 271 8304 220 17 25 7169 279 2790 4115 4115 311 4420 624 1249 1052 525 220 21 15 4420 304 458 6460 11 582 646 5508 279 2790 4115 4115 553 220 21 15 311 633 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 284 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 2790 13509 572 6084 80649 624 48336 38726 6084 80649 504 220 17 25 16 20 264 744 13 311 220 17 25 18 23 264 744 382 2014 1477 279 2790 11 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 8615 279 882 13509 38726 705 220 624 13475 624 48336 38726 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 13 2055 11 582 1184 311 32256 220 20 4420 504 279 13475 47628 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_080,spec,0,gsm8k_proj_174,0,13509 14319 16 25 20517 279 2790 1372 315 4420 13509 5990 71390 13 3830 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2619 1477 279 2790 1372 315 4115 11 71390 11 582 646 311 11047 279 5916 882 504 279 835 882 510 16 264 744 13 481 220 16 15 281 744 13 284 320 16 4115 271 8304 220 17 25 20517 279 2790 21127 4115 311 4420 624 3862 1052 525 220 21 15 4420 304 458 6460 11 582 646 5508 279 2790 6084 4115 553 220 21 15 311 1477 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 6084 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 311 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 2790 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 7379 279 882 13509 38726 705 6788 624 13475 624 48336 5990 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 382 2055 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_070,spec,0,gsm8k_proj_174,0,13509 14319 16 25 20517 279 2790 1372 315 4420 13509 5990 71390 13 3830 5780 311 6084 518 220 16 15 281 744 13 323 61567 705 518 220 21 264 744 13 2619 1477 279 2790 1372 315 4115 11 71390 11 582 646 311 11047 279 5916 882 504 279 835 882 510 16 264 744 13 481 220 16 15 281 744 13 284 320 16 4115 271 8304 220 17 25 20517 279 2790 21127 4115 311 4420 624 3862 1052 525 220 21 15 4420 304 458 6460 11 582 646 5508 279 2790 6084 4115 553 220 21 15 311 1477 279 2790 6084 4420 382 23 4115 353 220 21 15 4420 7530 413 284 220 19 23 15 4420 271 8304 220 18 25 7379 279 6084 13509 572 6084 80649 624 48336 572 6084 80649 504 220 17 25 16 20 311 744 13 311 220 17 25 18 23 264 744 13 2014 1477 279 2790 315 1059 80649 11 582 1184 311 32256 279 1191 882 504 279 835 882 382 17 25 18 23 264 744 13 481 220 17 25 16 20 264 744 13 284 220 17 18 4420 271 8304 220 19 25 7379 279 882 13509 38726 705 6788 624 13475 624 48336 5990 705 220 20 4420 6788 1091 13475 311 728 311 279 14852 382 2055 11 582 1184 311 32256 220 20 4420 504 1059 13475 15156 5239 882 382 21 264 744 13 481 220,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_5
